id,collection_id,book_id,number,title,intro,ending,title_ar,intro_en,ending_en
9.0,1,81.0,9.0,"The righteous people will depart","ويقال الذهاب المطر","","باب ذَهَابِ الصَّالِحِينَ","",""
10.0,1,81.0,10.0,"The Fitnah of wealth should be warded off","وَقَوْلِ اللَّهِ تَعَالَى: {إِنَّمَا أَمْوَالُكُمْ وَأَوْلاَدُكُمْ فِتْنَةٌ}.","","باب مَا يُتَّقَى مِنْ فِتْنَةِ الْمَالِ‏","",""
11.0,1,81.0,11.0,"""Wealth is green sweet.""","وَقَالَ اللَّهُ تَعَالَى: {زُيِّنَ لِلنَّاسِ حُبُّ الشَّهَوَاتِ مِنَ النِّسَاءِ وَالْبَنِينَ وَالْقَنَاطِيرِ الْمُقَنْطَرَةِ مِنَ الذَّهَبِ وَالْفِضَّةِ وَالْخَيْلِ الْمُسَوَّمَةِ وَالأَنْعَامِ وَالْحَرْثِ ذَلِكَ مَتَاعُ الْحَيَاةِ الدُّنْيَا}. قَالَ عُمَرُ اللَّهُمَّ إِنَّا لاَ نَسْتَطِيعُ إِلاَّ أَنْ نَفْرَحَ بِمَا زَيَّنْتَهُ لَنَا، اللَّهُمَّ إِنِّي أَسْأَلُكَ أَنْ أُنْفِقَهُ فِي حَقِّهِ.","","باب قَوْلِ النَّبِيِّ صلى الله عليه وسلم: «هَذَا الْمَالُ خَضِرَةٌ حُلْوَةٌ»","",""
12.0,1,81.0,12.0,"Whatever one spends from his money will be better for him","","","باب مَا قَدَّمَ مِنْ مَالِهِ فَهْوَ لَهُ","",""
13.0,1,81.0,13.0,"The rich are in fact the poor","وَقَوْلُهُ تَعَالَى: {مَنْ كَانَ يُرِيدُ الْحَيَاةَ الدُّنْيَا وَزِينَتَهَا نُوَفِّ إِلَيْهِمْ أَعْمَالَهُمْ فِيهَا وَهُمْ فِيهَا لاَ يُبْخَسُونَ أُولَئِكَ الَّذِينَ لَيْسَ لَهُمْ فِي الآخِرَةِ إِلاَّ النَّارُ وَحَبِطَ مَا صَنَعُوا فِيهَا وَبَاطِلٌ مَا كَانُوا يَعْمَلُونَ}.","","باب الْمُكْثِرُونَ هُمُ الْمُقِلُّونَ","",""
14.0,1,81.0,14.0,"""It would not please me to have gold equal to this mountain of Uhud""","","","باب قَوْلِ النَّبِيِّ صلى الله عليه وسلم ‏""‏ مَا أُحِبُّ أَنَّ لِي مِثْلَ أُحُدٍ ذَهَبًا ‏""‏","",""
15.0,1,81.0,15.0,"True riches is self-contentment","وَقَوْلُ اللَّهِ تَعَالَى: {أَيَحْسِبُونَ أَنَّ مَا نُمِدُّهُمْ بِهِ مِنْ مَالٍ وَبَنِينَ} إِلَى قَوْلِهِ تَعَالَى: {مِنْ دُونِ ذَلِكَ هُمْ لَهَا عَامِلُونَ}. قَالَ ابْنُ عُيَيْنَةَ لَمْ يَعْمَلُوهَا لابد مِنْ أَنْ يَعْمَلُوهَا.","","باب الْغِنَى غِنَى النَّفْسِ‏","",""
16.0,1,81.0,16.0,"The superiority of being poor","","","باب فَضْلِ الْفَقْرِ","",""
17.0,1,81.0,17.0,"How the Prophet (ﷺ) and his Companions used to live","","","باب كَيْفَ كَانَ عَيْشُ النَّبِيِّ صلى الله عليه وسلم وَأَصْحَابِهِ، وَتَخَلِّيهِمْ مِنَ الدُّنْيَا","",""
18.0,1,81.0,18.0,"The adoption of a middle course, and the regularity of deeds","","","باب الْقَصْدِ وَالْمُدَاوَمَةِ عَلَى الْعَمَلِ","",""
19.0,1,81.0,19.0,"Hope with fear","وَقَالَ سُفْيَانُ: مَا فِي الْقُرْآنِ آيَةٌ أَشَدُّ عَلَيَّ مِنْ: {لَسْتُمْ عَلَى شَيْءٍ حَتَّى تُقِيمُوا التَّوْرَاةَ وَالإِنْجِيلَ وَمَا أُنْزِلَ إِلَيْكُمْ مِنْ رَبِّكُمْ}.","","باب الرَّجَاءِ مَعَ الْخَوْفِ","",""
20.0,1,81.0,20.0,"Refraining from doing things Allah has made illegal","{إِنَّمَا يُوَفَّى الصَّابِرُونَ أَجْرَهُمْ بِغَيْرِ حِسَابٍ}. وَقَالَ عُمَرُ وَجَدْنَا خَيْرَ عَيْشِنَا بِالصَّبْرِ.","","باب الصَّبْرِ عَنْ مَحَارِمِ اللَّهِ","",""
21.0,1,81.0,21.0,"""... And whosoever puts his trust in Allah, then He will suffice him ...""","قَالَ الرَّبِيعُ بْنُ خُثَيْمٍ مِنْ كُلِّ مَا ضَاقَ عَلَى النَّاسِ.","","باب ‏{‏وَمَنْ يَتَوَكَّلْ عَلَى اللَّهِ فَهُوَ حَسْبُهُ‏}‏","",""
22.0,1,81.0,22.0,"What is disliked about Qil and Qal","","","باب مَا يُكْرَهُ مِنْ قِيلَ وَقَالَ","",""
23.0,1,81.0,23.0,"To protect one's tongue","«وَمَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الآخِرِ فَلْيَقُلْ خَيْرًا، أَوْ لِيَصْمُتْ». وَقَوْلِهِ تَعَالَى: {مَا يَلْفِظُ مِنْ قَوْلٍ إِلاَّ لَدَيْهِ رَقِيبٌ عَتِيدٌ}.","","باب حِفْظِ اللِّسَانِ","",""
24.0,1,81.0,24.0,"Weeping out of fear of Allah","","","باب الْبُكَاءِ مِنْ خَشْيَةِ اللَّهِ","",""
25.0,1,81.0,25.0,"To be afraid of Allah 'Azza wa Jall","","","باب الْخَوْفِ مِنَ اللَّهِ","",""
26.0,1,81.0,26.0,"To give up sinful deeds","","","باب الاِنْتِهَاءِ عَنِ الْمَعَاصِي","",""
27.0,1,81.0,27.0,"""If you knew that which I know, you would laugh little and weep much""","","","باب قَوْلِ النَّبِيِّ صلى الله عليه وسلم: «لَوْ تَعْلَمُونَ مَا أَعْلَمُ لَضَحِكْتُمْ قَلِيلاً، وَلَبَكَيْتُمْ كَثِيرًا»","",""
28.0,1,81.0,28.0,"The Fire is surrounded by al kinds of desires and passions.","","","باب حُجِبَتِ النَّارُ بِالشَّهَوَاتِ","",""
29.0,1,81.0,29.0,"Paradise is nearer to anyone of you than the Shirak of his shoe, and so is the Fire.","","","باب ‏""‏ الْجَنَّةُ أَقْرَبُ إِلَى أَحَدِكُمْ مِنْ شِرَاكِ نَعْلِهِ، وَالنَّارُ مِثْلُ ذَلِكَ ‏""‏","",""
30.0,1,81.0,30.0,"To look at the one who is inferior to and not the superior","","","باب لِيَنْظُرْ إِلَى مَنْ هُوَ أَسْفَلَ مِنْهُ وَلاَ يَنْظُرْ إِلَى مَنْ هُوَ فَوْقَهُ","",""
31.0,1,81.0,31.0,"Whoever intended to do a good deed or a bad deed","","","باب مَنْ هَمَّ بِحَسَنَةٍ أَوْ بِسَيِّئَةٍ","",""
32.0,1,81.0,32.0,"What minor sins should be warded off","","","باب مَا يُتَّقَى مِنْ مُحَقَّرَاتِ الذُّنُوبِ","",""
33.0,1,81.0,33.0,"The deeds done depend upon the last actions","","","باب الأَعْمَالُ بِالْخَوَاتِيمِ وَمَا يُخَافُ مِنْهَا","",""
34.0,1,81.0,34.0,"Seclusion is better for a believer than to have evil companions","","","باب الْعُزْلَةُ رَاحَةٌ مِنْ خُلاَّطِ السُّوءِ","",""
35.0,1,81.0,35.0,"The disappearance of Al-Amanah","","","باب رَفْعِ الأَمَانَةِ","",""
36.0,1,81.0,36.0,"CHAPTER. Showing off","","","باب الرِّيَاءِ وَالسُّمْعَةِ","",""
37.0,1,81.0,37.0,"Whoever compelled himself to obey Allah","","","باب مَنْ جَاهَدَ نَفْسَهُ فِي طَاعَةِ اللَّهِ","",""
38.0,1,81.0,38.0,"The humility or modesty or lowliness","","","باب التَّوَاضُعِ","",""
39.0,1,81.0,39.0,"""I have been sent, and the Hour as these two""","{وَمَا أَمْرُ السَّاعَةِ إِلاَّ كَلَمْحِ الْبَصَرِ أَوْ هُوَ أَقْرَبُ إِنَّ اللَّهَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ}.","","باب قَوْلِ النَّبِيِّ صلى الله عليه وسلم: «بُعِثْتُ أَنَا وَالسَّاعَةَ كَهَاتَيْنِ»","",""
40.0,1,81.0,40.0,"The rising of the sun from the west","","","باب","",""
41.0,1,81.0,41.0,"Whoever loves to meet Allah, Allah loves to meet him","","","باب ‏""‏ مَنْ أَحَبَّ لِقَاءَ اللَّهِ أَحَبَّ اللَّهُ لِقَاءَهُ ‏""‏","",""
42.0,1,81.0,42.0,"The stupors of death","","","باب سَكَرَاتِ الْمَوْتِ","",""
43.0,1,81.0,43.0,"The blowing of the Trumpet, on the Day of Resurrection","قَالَ مُجَاهِدٌ الصُّورُ كَهَيْئَةِ الْبُوقِ {زَجْرَةٌ} صَيْحَةٌ. وَقَالَ ابْنُ عَبَّاسٍ النَّاقُورُ الصُّورُ. {الرَّاجِفَةُ} النَّفْخَةُ الأُولَى. وَ{الرَّادِفَةُ} النَّفْخَةُ الثَّانِيَةُ.","","باب نَفْخِ الصُّورِ","",""
44.0,1,81.0,44.0,"On the Day of Resurrection, Allah will grasp the whole earth","رَوَاهُ نَافِعٌ عَنِ ابْنِ عُمَرَ عَنِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ.","","باب يَقْبِضُ اللَّهُ الأَرْضَ","",""
45.0,1,81.0,45.0,"The gathering (on the Day of Resurrection)","","","باب كَيْفَ الْحَشْرُ","",""
46.0,1,81.0,46.0,"Who associate others in worship with Allah","{أَزِفَتِ الآزِفَةُ} , {اقْتَرَبَتِ السَّاعَةُ}","","باب قَوْلُهُ عَزَّ وَجَلَّ: {إِنَّ زَلْزَلَةَ السَّاعَةِ شَيْءٌ عَظِيمٌ}","",""
47.0,1,81.0,47.0,"""Think they not that they will be resurrected on a Great Day""","وَقَالَ ابْنُ عَبَّاسٍ: {وَتَقَطَّعَتْ بِهِمُ الأَسْبَابُ} قَالَ الْوُصُلاَتُ فِي الدُّنْيَا.","","باب قَوْلِ اللَّهِ تَعَالَى: {أَلاَ يَظُنُّ أُولَئِكَ أَنَّهُمْ مَبْعُوثُونَ لِيَوْمٍ عَظِيمٍ يَوْمَ يَقُومُ النَّاسُ لِرَبِّ الْعَالَمِينَ}","",""
48.0,1,81.0,48.0,"Al-Qisas on the Day of Resurrection","وَهْيَ الْحَاقَّةُ لأَنَّ فِيهَا الثَّوَابَ وَحَوَاقَّ الأُمُورِ، الْحَقَّةُ وَالْحَاقَّةُ وَاحِدٌ، وَالْقَارِعَةُ، وَالْغَاشِيَةُ، وَالصَّاخَّةُ، وَالتَّغَابُنُ غَبْنُ أَهْلِ الْجَنَّةِ أَهْلَ النَّارِ.","","باب الْقِصَاصِ يَوْمَ الْقِيَامَةِ","",""
49.0,1,81.0,49.0,"Anybody whose account is questioned will surely be punished","","","باب مَنْ نُوقِشَ الْحِسَابَ عُذِّبَ","",""
50.0,1,81.0,50.0,"Seventy thousand will enter Paradise without accounts.","","","باب يَدْخُلُ الْجَنَّةَ سَبْعُونَ أَلْفًا بِغَيْرِ حِسَابٍ","",""
51.0,1,81.0,51.0,"The description of Paradise and the Fire","وَقَالَ أَبُو سَعِيدٍ قَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «أَوَّلُ طَعَامٍ يَأْكُلُهُ أَهْلُ الْجَنَّةِ زِيَادَةُ كَبِدِ حُوتٍ». عَدْنٌ خُلْدٌ، عَدَنْتُ بِأَرْضٍ أَقَمْتُ، وَمِنْهُ الْمَعْدِنُ، فِي مَعْدِنِ صِدْقٍ، فِي مَنْبِتِ صِدْقٍ.","","باب صِفَةِ الْجَنَّةِ وَالنَّارِ","",""
52.0,1,81.0,52.0,"As-Sirat is a bridge across the Hell.","","","باب الصِّرَاطُ جَسْرُ جَهَنَّمَ","",""
53.0,1,81.0,53.0,"Regarding Al-Haud","وَقَوْلِ اللَّهِ تَعَالَى: {إِنَّا أَعْطَيْنَاكَ الْكَوْثَرَ}. وَقَالَ عَبْدُ اللَّهِ بْنُ زَيْدٍ قَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «اصْبِرُوا حَتَّى تَلْقَوْنِي عَلَى الْحَوْضِ».","","باب فِي الْحَوْضِ","",""
1.0,1,82.0,1.0,CHAPTER,"","","باب فِي الْقَدَرِ","",""
2.0,1,82.0,2.0,"The pen has become dry with Allah's Knowledge","{وَأَضَلَّهُ اللَّهُ عَلَى عِلْمٍ} وَقَالَ أَبُو هُرَيْرَةَ قَالَ لِي النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «جَفَّ الْقَلَمُ بِمَا أَنْتَ لاَقٍ». قَالَ ابْنُ عَبَّاسٍ: {لَهَا سَابِقُونَ} سَبَقَتْ لَهُمُ السَّعَادَةُ.","","باب جَفَّ الْقَلَمُ عَلَى عِلْمِ اللَّهِ","",""
3.0,1,82.0,3.0,"It is Allah Who knows what they would have done","","","باب اللَّهُ أَعْلَمُ بِمَا كَانُوا عَامِلِينَ","",""
4.0,1,82.0,4.0,"""And the Command of Allah is a decree determined""","","","باب ‏{‏وَكَانَ أَمْرُ اللَّهِ قَدَرًا مَقْدُورًا‏}‏","",""
5.0,1,82.0,5.0,"The reward for deeds depends upon last action","","","باب الْعَمَلُ بِالْخَوَاتِيمِ","",""
6.0,1,82.0,6.0,"Man makes a vow seeking something other than what has been preordained","","","باب إِلْقَاءِ النَّذْرِ الْعَبْدَ إِلَى الْقَدَرِ","",""
7.0,1,82.0,7.0,"La haula wa la quwwata illa billah","","","باب لاَ حَوْلَ وَلاَ قُوَّةَ إِلاَّ بِاللَّهِ","",""
8.0,1,82.0,8.0,"Al-Ma'sum is the one whom Allah protects","عَاصِمٌ مَانِعٌ، قَالَ مُجَاهِدٌ سُدًا عَنِ الْحَقِّ. {يَتَرَدَّدُونَ} فِي الضَّلاَلَةِ {دَسَّاهَا} أَغْوَاهَا.","","باب الْمَعْصُومُ مَنْ عَصَمَ اللَّهُ","",""
9.0,1,82.0,9.0,"""And a ban is laid on every town which We have destroyed that they shall not return."" "" ... None of your people will believe, except those who have believed, already ..."" "" ... And they will beget none but wicked disbelievers.""","وَقَالَ مَنْصُورُ بْنُ النُّعْمَانِ عَنْ عِكْرِمَةَ عَنِ ابْنِ عَبَّاسٍ وَحِرْمٌ بِالْحَبَشِيَّةِ وَجَبَ.","","بَابُ: {وَحَرَامٌ عَلَى قَرْيَةٍ أَهْلَكْنَاهَا أَنَّهُمْ لاَ يَرْجِعُونَ}، {أَنَّهُ لَنْ يُؤْمِنَ مِنْ قَوْمِكَ إِلاَّ مَنْ قَدْ آمَنَ}، {وَلاَ يَلِدُوا إِلاَّ فَاجِرًا كَفَّارًا}","",""
10.0,1,82.0,10.0,"""... And We made not the vision which We showed you but a trial for the mankind...""","","","بَابُ: {وَمَا جَعَلْنَا الرُّؤْيَا الَّتِي أَرَيْنَاكَ إِلاَّ فِتْنَةً لِلنَّاسِ}","",""
11.0,1,82.0,11.0,"Adam and Musa argued with each other in front of Allah","","","باب تَحَاجَّ آدَمُ وَمُوسَى عِنْدَ اللَّهِ","",""
12.0,1,82.0,12.0,"No power can withhold what Allah gives","","","باب لاَ مَانِعَ لِمَا أَعْطَى اللَّهُ","",""
13.0,1,82.0,13.0,"Refuge with Allah from having an evil end of the worldly life and having a bad fate","وَقَوْلِهِ تَعَالَى: {قُلْ أَعُوذُ بِرَبِّ الْفَلَقِ مِنْ شَرِّ مَا خَلَقَ}.","","بَابُ مَنْ تَعَوَّذَ بِاللَّهِ مِنْ دَرَكِ الشَّقَاءِ وَسُوءِ الْقَضَاءِ","",""
14.0,1,82.0,14.0,"""... (Allah) comes in between a person and his heart""","","","باب يَحُولُ بَيْنَ الْمَرْءِ وَقَلْبِهِ","",""
15.0,1,82.0,15.0,"""Say: 'Nothing shall ever happen to us except what Allah has ordained for us ...'""","قَالَ مُجَاهِدٌ: {بِفَاتِنِينَ} بِمُضِلِّينَ، إِلاَّ مَنْ كَتَبَ اللَّهُ أَنَّهُ يَصْلَى الْجَحِيمَ. {قَدَّرَ فَهَدَى} قَدَّرَ الشَّقَاءَ وَالسَّعَادَةَ، وَهَدَى الأَنْعَامَ لِمَرَاتِعِهَا.","","باب ‏{‏قُلْ لَنْ يُصِيبَنَا إِلاَّ مَا كَتَبَ اللَّهُ لَنَا‏}‏ قضَى","",""
16.0,1,82.0,16.0,"""... Never could we have found guidance, were it not that Allah had guided us ...""","{لَوْ أَنَّ اللَّهَ هَدَانِي لَكُنْتُ مِنَ الْمُتَّقِينَ}.","","بَابُ: {وَمَا كُنَّا لِنَهْتَدِيَ لَوْلاَ أَنْ هَدَانَا اللَّهُ}","",""
1.0,1,83.0,1.0,"""Allah will not punish you for what is unintentional in your oaths, but He will punish you for your deliberate oaths ...""","","","بَابُ قَوْلُ اللَّهِ تَعَالَى: {لاَ يُؤَاخِذُكُمُ اللَّهُ بِاللَّغْوِ فِي أَيْمَانِكُمْ وَلَكِنْ يُؤَاخِذُكُمْ بِمَا عَقَّدْتُمُ الأَيْمَانَ فَكَفَّارَتُهُ إِطْعَامُ عَشَرَةِ مَسَاكِينَ مِنْ أَوْسَطِ مَا تُطْعِمُونَ أَهْلِيكُمْ أَوْ كِسْوَتُهُمْ أَوْ تَحْرِيرُ رَقَبَةٍ فَمَنْ لَمْ يَجِدْ فَصِيَامُ ثَلاَثَةِ أَيَّامٍ ذَلِكَ كَفَّارَةُ أَيْمَانِكُمْ إِذَا حَلَفْتُمْ وَاحْفَظُوا أَيْمَانَكُمْ كَذَلِكَ يُبَيِّنُ اللَّهُ لَكُمْ آيَاتِهِ لَعَلَّكُمْ تَشْكُرُونَ}","",""
2.0,1,83.0,2.0,"The statement of the Prophet (ﷺ)","","","باب قَوْلِ النَّبِيِّ صلى الله عليه وسلم ‏{‏وَايْمُ اللَّهِ‏}‏","",""
3.0,1,83.0,3.0,"How did the oaths of the Prophet (ﷺ) use to be?","وَقَالَ سَعْدٌ قَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «وَالَّذِي نَفْسِي بِيَدِهِ». وَقَالَ أَبُو قَتَادَةَ قَالَ أَبُو بَكْرٍ عِنْدَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ لاَهَا اللَّهِ إِذًا. يُقَالُ وَاللَّهِ وَبِاللَّهِ وَتَاللَّهِ.","","باب كَيْفَ كَانَتْ يَمِينُ النَّبِيِّ صلى الله عليه وسلم","",""
4.0,1,83.0,4.0,"""Do not swear by your fathers""","","","باب لاَ تَحْلِفُوا بِآبَائِكُمْ","",""
5.0,1,83.0,5.0,"One should not swear by Al-Lat and Al-'Uzza or by any false deities","","","باب لاَ يُحْلَفُ بِاللاَّتِ وَالْعُزَّى وَلاَ بِالطَّوَاغِيتِ","",""
6.0,1,83.0,6.0,"The one who gives an oath regarding something although he has not been asked to give an oath","","","باب مَنْ حَلَفَ عَلَى الشَّىْءِ وَإِنْ لَمْ يُحَلَّفْ","",""
7.0,1,83.0,7.0,"Whoever swears by a religion other than Islam","وَقَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «مَنْ حَلَفَ بِاللاَّتِ وَالْعُزَّى فَلْيَقُلْ لاَ إِلَهَ إِلاَّ اللَّهُ». وَلَمْ يَنْسُبْهُ إِلَى الْكُفْرِ.","","باب مَنْ حَلَفَ بِمِلَّةٍ سِوَى مِلَّةِ الإِسْلاَمِ","",""
8.0,1,83.0,8.0,"One should not say: ""Whatever Allah wills and whatever you will.""","","","باب لاَ يَقُولُ مَا شَاءَ اللَّهُ وَشِئْتَ‏.‏ وَهَلْ يَقُولُ أَنَا بِاللَّهِ ثُمَّ بِكَ","",""
9.0,1,83.0,9.0,"""They swear by Allah their strongest oaths that ...""","وَقَالَ ابْنُ عَبَّاسٍ قَالَ أَبُو بَكْرٍ فَوَاللَّهِ يَا رَسُولَ اللَّهِ لَتُحَدِّثَنِّي بِالَّذِي أَخْطَأْتُ فِي الرُّؤْيَا. قَالَ: «لاَ تُقْسِمْ».","","بَابُ قَوْلِ اللَّهِ تَعَالَى: {وَأَقْسَمُوا بِاللَّهِ جَهْدَ أَيْمَانِهِمْ}","",""
10.0,1,83.0,10.0,"""I bear witness swearing by Allah""","","","باب إِذَا قَالَ أَشْهَدُ بِاللَّهِ، أَوْ شَهِدْتُ بِاللَّهِ","",""
11.0,1,83.0,11.0,"The Covenant of Allah 'Azza wa Jall","","","باب عَهْدِ اللَّهِ عَزَّ وَجَلَّ","",""
12.0,1,83.0,12.0,"To swear by Allah's 'Izza, His Qualities, and His Speech","وَقَالَ ابْنُ عَبَّاسٍ كَانَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ: «أَعُوذُ بِعِزَّتِكَ». وَقَالَ أَبُو هُرَيْرَةَ عَنِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «يَبْقَى رَجُلٌ بَيْنَ الْجَنَّةِ وَالنَّارِ فَيَقُولُ يَا رَبِّ اصْرِفْ وَجْهِي عَنِ النَّارِ، لاَ وَعِزَّتِكَ لاَ أَسْأَلُكَ غَيْرَهَا». وَقَالَ أَبُو سَعِيدٍ قَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «قَالَ اللَّهُ لَكَ ذَلِكَ وَعَشَرَةُ أَمْثَالِهِ». وَقَالَ أَيُّوبُ وَعِزَّتِكَ لاَ غِنَى بِي عَنْ بَرَكَتِكَ.","","باب الْحَلِفِ بِعِزَّةِ اللَّهِ وَصِفَاتِهِ وَكَلِمَاتِهِ","",""
13.0,1,83.0,13.0,"""La 'amrullah""","قَالَ ابْنُ عَبَّاسٍ: {لَعَمْرُكَ} لَعَيْشُكَ.","","باب قَوْلِ الرَّجُلِ لَعَمْرُ اللَّهِ","",""
14.0,1,83.0,14.0,"""Allah will not call you to account for that which is unintentional in your oaths ...""","","","بَابُ: {لاَ يُؤَاخِذُكُمُ اللَّهُ بِاللَّغْوِ فِي أَيْمَانِكُمْ وَلَكِنْ يُؤَاخِذُكُمْ بِمَا كَسَبَتْ قُلُوبُكُمْ وَاللَّهُ غَفُورٌ حَلِيمٌ}","",""
15.0,1,83.0,15.0,"If someone does something against his oath due to forgetfulness","وَقَوْلِ اللَّهِ تَعَالَى: {وَلَيْسَ عَلَيْكُمْ جُنَاحٌ فِيمَا أَخْطَأْتُمْ بِهِ}. وَقَالَ: {لاَ تُؤَاخِذْنِي بِمَا نَسِيتُ}.","","بَابُ إِذَا حَنِثَ نَاسِيًا فِي الأَيْمَانِ","",""
16.0,1,83.0,16.0,"Al-Ghamus oath","{وَلاَ تَتَّخِذُوا أَيْمَانَكُمْ دَخَلاً بَيْنَكُمْ فَتَزِلَّ قَدَمٌ بَعْدَ ثُبُوتِهَا وَتَذُوقُوا السُّوءَ بِمَا صَدَدْتُمْ عَنْ سَبِيلِ اللَّهِ وَلَكُمْ عَذَابٌ عَظِيمٌ}، دَخَلاً مَكْرًا وَخِيَانَةً.","","باب الْيَمِينِ الْغَمُوسِ","",""
17.0,1,83.0,17.0,"""Verily, those who purchase a small gain at the cost of Allah's Covenant and their oaths ...""","وَقَوْلِهِ جَلَّ ذِكْرُهُ: {وَلاَ تَجْعَلُوا اللَّهَ عُرْضَةً لأَيْمَانِكُمْ أَنْ تَبَرُّوا وَتَتَّقُوا وَتُصْلِحُوا بَيْنَ النَّاسِ وَاللَّهُ سَمِيعٌ عَلِيمٌ}. وَقَوْلِهِ جَلَّ ذِكْرُهُ: {وَلاَ تَشْتَرُوا بِعَهْدِ اللَّهِ ثَمَنًا قَلِيلاً إِنَّ مَا عِنْدَ اللَّهِ هُوَ خَيْرٌ لَكُمْ إِنْ كُنْتُمْ تَعْلَمُونَ}، {وَأَوْفُوا بِعَهْدِ اللَّهِ إِذَا عَاهَدْتُمْ وَلاَ تَنْقُضُوا الأَيْمَانَ بَعْدَ تَوْكِيدِهَا وَقَدْ جَعَلْتُمُ اللَّهَ عَلَيْكُمْ كَفِيلاً}.","","بَابُ قَوْلِ اللَّهِ تَعَالَى: {إِنَّ الَّذِينَ يَشْتَرُونَ بِعَهْدِ اللَّهِ وَأَيْمَانِهِمْ ثَمَنًا قَلِيلاً أُولَئِكَ لاَ خَلاَقَ لَهُمْ فِي الآخِرَةِ وَلاَ يُكَلِّمُهُمُ اللَّهُ وَلاَ يَنْظُرُ إِلَيْهِمْ يَوْمَ الْقِيَامَةِ وَلاَ يُزَكِّيهِمْ وَلَهُمْ عَذَابٌ أَلِيمٌ}","",""
18.0,1,83.0,18.0,"To swear something not in one's power; to swear to do an act disobedience; to take an oath in anger.","","","باب الْيَمِينِ فِيمَا لاَ يَمْلِكُ، وَفِي الْمَعْصِيَةِ، وَفِي الْغَضَبِ","",""
19.0,1,83.0,19.0,"If one says: ""By Allah! I will not speak today""","وَقَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «أَفْضَلُ الْكَلاَمِ أَرْبَعٌ سُبْحَانَ اللَّهِ، وَالْحَمْدُ لِلَّهِ، وَلاَ إِلَهَ إِلاَّ اللَّهُ، وَاللَّهُ أَكْبَرُ». قَالَ أَبُو سُفْيَانَ كَتَبَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِلَى هِرَقْلَ: «تَعَالَوْا إِلَى كَلِمَةٍ سَوَاءٍ بَيْنَنَا وَبَيْنَكُمْ». وَقَالَ مُجَاهِدٌ كَلِمَةُ التَّقْوَى لاَ إِلَهَ إِلاَّ اللَّهُ.","","بَابُ إِذَا قَالَ وَاللَّهِ لاَ أَتَكَلَّمُ الْيَوْمَ. فَصَلَّى أَوْ قَرَأَ أَوْ سَبَّحَ أَوْ كَبَّرَ أَوْ حَمِدَ أَوْ هَلَّلَ، فَهْوَ عَلَى نِيَّتِهِ","",""
20.0,1,83.0,20.0,"Whoever took an oath that he would not enter upon his wife for one month","","","باب مَنْ حَلَفَ أَنْ لاَ يَدْخُلَ عَلَى أَهْلِهِ شَهْرًا، وَكَانَ الشَّهْرُ تِسْعًا وَعِشْرِينَ","",""
21.0,1,83.0,21.0,"If somebody takes an oath not to drink Nabidh","","","باب إِنْ حَلَفَ أَنْ لاَ يَشْرَبَ نَبِيذًا فَشَرِبَ طِلاَءً أَوْ سَكَرًا أَوْ عَصِيرًا، لَمْ يَحْنَثْ فِي قَوْلِ بَعْضِ النَّاسِ، وَلَيْسَتْ هَذِهِ بِأَنْبِذَةٍ عِنْدَهُ","",""
22.0,1,83.0,22.0,"If someone takes an oath that he will not eat Udm","","","باب إِذَا حَلَفَ أَنْ لاَ يَأْتَدِمَ، فَأَكَلَ تَمْرًا بِخُبْزٍ، وَمَا يَكُونُ مِنَ الأُدْمِ","",""
23.0,1,83.0,23.0,"The intention in taking oaths","","","باب النِّيَّةِ فِي الأَيْمَانِ","",""
24.0,1,83.0,24.0,"If a person gives his property in charity because of a vow and as an expiation for sins","","","باب إِذَا أَهْدَى مَالَهُ عَلَى وَجْهِ النَّذْرِ وَالتَّوْبَةِ","",""
